date,name_ta_rep,province_rep,city_rep,school_rep,repeat_index,name_first_learner,name_second_learner,name_full,letters_correct_a1,letters_correct,submission_date,assessment_phase
4/15/25,Ta 39,,Gqeberha,School 143,3,a,b,Learner 7483,5,5,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,18,a,b,Learner 1738,6,6,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,9,a,b,Learner 7510,6,6,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,6,a,b,Learner 5071,7,7,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,5,a,b,Learner 2393,9,9,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,8,a,b,Learner 3269,9,9,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,19,a,b,Learner 6950,9,9,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,10,a,b,Learner 7149,9,9,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,7,a,b,Learner 111,10,10,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,1,a,b,Learner 2417,10,10,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,7,a,b,Learner 2920,12,12,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,13,a,b,Learner 150,13,13,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,8,a,b,Learner 188,13,13,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,4,a,b,Learner 238,13,13,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,3,a,b,Learner 5148,13,13,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,2,a,b,Learner 2364,14,14,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,11,a,b,Learner 666,14,14,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,12,a,b,Learner 2809,15,15,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,5,a,b,Learner 6706,15,15,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,2,a,b,Learner 2472,16,16,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,10,a,b,Learner 5266,17,17,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,14,a,b,Learner 2843,19,19,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,6,a,b,Learner 5900,31,31,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,15,a,b,Learner 2262,33,33,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,16,a,b,Learner 8171,33,33,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,17,a,b,Learner 5804,37,37,4/15/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,5,a,b,Learner 921,3,3,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,14,a,b,Learner 665,5,5,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,2,a,b,Learner 6047,6,6,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,4,a,b,Learner 3355,7,7,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,16,a,b,Learner 5379,8,8,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,8,a,b,Learner 8134,8,8,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,3,a,b,Learner 100,11,11,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,6,a,b,Learner 2985,11,11,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,9,a,b,Learner 1709,12,12,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,7,a,b,Learner 7397,12,12,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,1,a,b,Learner 6145,14,14,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,18,a,b,Learner 4117,15,15,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,10,a,b,Learner 4309,16,16,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,11,a,b,Learner 4010,18,18,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,12,a,b,Learner 851,19,19,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,13,a,b,Learner 5792,21,21,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,23,a,b,Learner 2693,24,24,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,19,a,b,Learner 2750,26,26,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,21,a,b,Learner 2691,29,29,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,15,a,b,Learner 5990,30,30,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,22,a,b,Learner 6504,33,33,4/16/25,Midline
4/16/25,Ta 167,,Gqeberha,School 143,20,a,b,Learner 8071,33,33,4/16/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,27,a,b,Learner 1273,2,2,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,4,a,b,Learner 7079,2,2,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,2,a,b,Learner 1569,3,3,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,10,a,b,Learner 7634,3,3,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,18,a,b,Learner 4755,4,4,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,7,a,b,Learner 5685,4,4,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,33,a,b,Learner 3800,5,5,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,17,a,b,Learner 5138,5,5,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,5,a,b,Learner 5413,5,5,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,19,a,b,Learner 7059,5,5,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,30,a,b,Learner 5901,6,6,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,14,a,b,Learner 6225,6,6,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,8,a,b,Learner 6316,6,6,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,28,a,b,Learner 6608,6,6,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,9,a,b,Learner 6641,6,6,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,13,a,b,Learner 6828,6,6,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,32,a,b,Learner 796,6,6,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,34,a,b,Learner 1497,7,7,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,15,a,b,Learner 4191,7,7,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,20,a,b,Learner 5500,7,7,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,3,a,b,Learner 575,7,7,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,29,a,b,Learner 6552,7,7,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,11,a,b,Learner 7081,7,7,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,31,a,b,Learner 7991,7,7,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,6,a,b,Learner 8154,7,7,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,23,a,b,Learner 5917,8,8,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,24,a,b,Learner 3579,9,9,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,16,a,b,Learner 5687,9,9,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,22,a,b,Learner 5924,9,9,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,25,a,b,Learner 6502,9,9,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,21,a,b,Learner 7420,9,9,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,26,a,b,Learner 4923,10,10,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,1,a,b,Learner 2433,12,12,4/15/25,Midline
4/15/25,Ta 243,,Port Elizabeth,School 143,12,a,b,Learner 786,14,14,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,12,a,b,Learner 4192,2,2,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,9,a,b,Learner 4491,2,2,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,23,a,b,Learner 974,2,2,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,26,a,b,Learner 1106,5,5,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,5,a,b,Learner 3573,5,5,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,24,a,b,Learner 5378,5,5,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,2,a,b,Learner 6069,5,5,4/15/25,Midline
4/16/25,Ta 425,,Port Elizabeth,School 143,5,a,b,Learner 6353,5,5,4/16/25,Midline
4/17/25,Ta 423,,Port Elizabeth,School 143,4,a,b,Learner 7738,5,5,4/17/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,10,a,b,Learner 5237,7,7,4/15/25,Midline
4/17/25,Ta 423,,Port Elizabeth,School 143,5,a,b,Learner 6128,8,8,4/17/25,Midline
4/16/25,Ta 425,,Port Elizabeth,School 143,3,a,b,Learner 6683,8,8,4/16/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,17,a,b,Learner 432,11,11,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,14,a,b,Learner 2305,12,12,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,6,a,b,Learner 4319,12,12,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,4,a,b,Learner 6498,12,12,4/15/25,Midline
4/16/25,Ta 425,,Port Elizabeth,School 143,2,a,b,Learner 6896,12,12,4/16/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,8,a,b,Learner 7069,13,12,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,19,a,b,Learner 7653,12,12,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,25,a,b,Learner 7868,12,12,4/15/25,Midline
4/17/25,Ta 423,,Port Elizabeth,School 143,1,a,b,Learner 8035,12,12,4/17/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,1,a,b,Learner 1286,43,13,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,15,a,b,Learner 126,13,15,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,11,a,b,Learner 2722,15,15,4/15/25,Midline
4/17/25,Ta 423,,Port Elizabeth,School 143,3,a,b,Learner 4490,15,15,4/17/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,13,a,b,Learner 4965,15,15,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,7,a,b,Learner 1949,16,16,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,3,a,b,Learner 2037,16,16,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,16,a,b,Learner 5375,17,16,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,18,a,b,Learner 6352,16,16,4/15/25,Midline
4/17/25,Ta 423,,Port Elizabeth,School 143,2,a,b,Learner 1516,17,17,4/17/25,Midline
4/16/25,Ta 425,,Port Elizabeth,School 143,1,a,b,Learner 7538,17,17,4/16/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,27,a,b,Learner 28,21,19,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,20,a,b,Learner 8222,28,31,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,21,a,b,Learner 226,26,50,4/15/25,Midline
4/15/25,Ta 425,,Port Elizabeth,School 143,22,a,b,Learner 7904,46,51,4/15/25,Midline
4/16/25,Ta 425,,Port Elizabeth,School 143,4,a,b,Learner 6605,52,52,4/16/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,4,a,b,Learner 6262,2,2,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,6,a,b,Learner 980,2,2,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,8,a,b,Learner 1298,4,4,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,9,a,b,Learner 2301,4,4,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,10,a,b,Learner 7831,4,4,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,7,a,b,Learner 3488,5,5,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,3,a,b,Learner 5493,7,7,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,5,a,b,Learner 1806,9,9,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,2,a,b,Learner 4562,10,10,4/15/25,Midline
4/15/25,Ta 289,,Port Elizabeth,School 144,1,a,b,Learner 913,5,10,4/15/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,6,a,b,Learner 1840,5,5,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,1,a,b,Learner 4523,28,5,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,2,a,b,Learner 6006,7,5,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,13,a,b,Learner 3401,6,6,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,12,a,b,Learner 487,6,6,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,3,a,b,Learner 6787,6,6,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,7,a,b,Learner 191,7,7,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,11,a,b,Learner 2677,2,7,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,10,a,b,Learner 5521,7,7,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,4,a,b,Learner 1144,8,8,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,8,a,b,Learner 7449,8,8,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,5,a,b,Learner 596,41,11,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,9,a,b,Learner 1082,12,12,5/7/25,Midline
5/7/25,Ta 12,,Gqeberha,School 144,14,a,b,Learner 7697,15,15,5/7/25,Midline
5/7/25,Ta 150,,Gqeberha,School 144,1,a,b,Learner 4515,13,13,5/7/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,4,a,b,Learner 1558,0,0,4/16/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,10,a,b,Learner 318,0,0,4/16/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,12,a,b,Learner 3187,0,0,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,5,a,b,Learner 4641,0,0,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,16,a,b,Learner 5446,0,0,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,4,a,b,Learner 7941,0,0,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,7,a,b,Learner 1541,1,1,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,18,a,b,Learner 2523,1,1,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,9,a,b,Learner 6258,1,1,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,15,a,b,Learner 7666,1,1,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,17,a,b,Learner 102,2,2,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,11,a,b,Learner 2863,2,2,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,14,a,b,Learner 1166,3,3,4/15/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,14,a,b,Learner 267,3,3,4/16/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,20,a,b,Learner 1194,4,4,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,10,a,b,Learner 7728,4,4,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,8,a,b,Learner 1395,5,5,4/15/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,1,a,b,Learner 8146,6,6,4/16/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,19,a,b,Learner 2737,7,7,4/15/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,5,a,b,Learner 3522,7,7,4/16/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,6,a,b,Learner 4492,7,7,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,1,a,b,Learner 3602,8,8,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,13,a,b,Learner 7252,9,9,4/15/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,3,a,b,Learner 1782,1,10,4/16/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,2,a,b,Learner 6696,10,10,4/16/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,6,a,b,Learner 2032,11,11,4/16/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,21,a,b,Learner 6670,11,11,4/15/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,8,a,b,Learner 3848,14,14,4/16/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,7,a,b,Learner 2756,15,15,4/16/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,2,a,b,Learner 1186,16,16,4/15/25,Midline
4/15/25,Ta 68,,Port Elizabeth,School 145,3,a,b,Learner 3861,18,18,4/15/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,11,a,b,Learner 6242,29,20,4/16/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,9,a,b,Learner 2849,35,35,4/16/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,12,a,b,Learner 5765,37,37,4/16/25,Midline
4/16/25,Ta 68,,Port Elizabeth,School 145,13,a,b,Learner 803,59,59,4/16/25,Midline
5/6/25,Ta 289,,Gqeberha,School 147,2,a,b,Learner 8102,2,2,5/6/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,1,a,b,Learner 1165,3,3,4/16/25,Midline
5/6/25,Ta 289,,Gqeberha,School 147,3,a,b,Learner 2283,3,3,5/6/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,8,a,b,Learner 347,4,4,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,3,a,b,Learner 3985,5,5,4/16/25,Midline
5/6/25,Ta 289,,Gqeberha,School 147,4,a,b,Learner 4477,7,7,5/6/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,4,a,b,Learner 4823,7,7,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,2,a,b,Learner 7735,7,7,4/16/25,Midline
5/6/25,Ta 289,,Gqeberha,School 147,5,a,b,Learner 2960,8,8,5/6/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,6,a,b,Learner 3080,2,8,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,11,a,b,Learner 2053,9,9,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,10,a,b,Learner 2091,9,9,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,12,a,b,Learner 3665,9,9,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,14,a,b,Learner 7286,9,9,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,9,a,b,Learner 4571,11,11,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,5,a,b,Learner 5817,11,11,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,19,a,b,Learner 6765,11,11,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,17,a,b,Learner 8023,12,12,4/16/25,Midline
5/6/25,Ta 289,,Gqeberha,School 147,1,a,b,Learner 391,10,13,5/6/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,16,a,b,Learner 4709,14,14,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,13,a,b,Learner 6719,15,15,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,7,a,b,Learner 7988,15,15,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,25,a,b,Learner 3475,16,16,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,24,a,b,Learner 6832,16,16,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,18,a,b,Learner 2931,17,17,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,23,a,b,Learner 5063,17,17,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,15,a,b,Learner 5956,20,20,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,21,a,b,Learner 3289,22,22,4/16/25,Midline
5/7/25,Ta 289,,Gqeberha,School 147,1,a,b,Learner 5551,9,24,5/7/25,Midline
5/6/25,Ta 289,,Gqeberha,School 147,6,a,b,Learner 404,27,27,5/6/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,20,a,b,Learner 2144,37,37,4/16/25,Midline
4/16/25,Ta 289,,Port Elizabeth,School 147,22,a,b,Learner 3980,27,50,4/16/25,Midline
4/17/25,Ta 68,,Port Elizabeth,School 147,7,a,b,Learner 1,0,0,4/17/25,Midline
4/17/25,Ta 68,,Port Elizabeth,School 147,2,a,b,Learner 394,0,0,4/17/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,1,a,b,Learner 3109,1,1,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,5,a,b,Learner 1558,3,3,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,2,a,b,Learner 1625,3,3,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,18,a,b,Learner 395,4,4,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,3,a,b,Learner 1194,5,5,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,20,a,b,Learner 267,6,6,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,4,a,b,Learner 1783,7,7,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,7,a,b,Learner 3522,12,12,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,12,a,b,Learner 3848,13,13,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,8,a,b,Learner 2032,41,16,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,9,a,b,Learner 2795,16,16,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,11,a,b,Learner 3744,16,16,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,10,a,b,Learner 2758,18,18,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,15,a,b,Learner 6242,24,24,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,6,a,b,Learner 4802,14,28,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,13,a,b,Learner 1275,29,29,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,16,a,b,Learner 5765,41,41,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,14,a,b,Learner 2849,42,42,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,17,a,b,Learner 800,60,60,5/6/25,Midline
5/6/25,Ta 66,,Gqeberha,School 147,19,a,b,Learner 318,,,5/6/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,10,a,b,Learner 370,0,0,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,7,a,b,Learner 7230,0,0,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,6,a,b,Learner 878,0,0,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,2,a,b,Learner 3682,3,3,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,26,a,b,Learner 7153,3,3,4/18/25,Midline
5/6/25,Ta 342,,Gqeberha,School 147,1,a,b,Learner 3126,4,4,5/6/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,13,a,b,Learner 6955,4,4,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,12,a,b,Learner 3493,8,8,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,29,a,b,Learner 6813,10,10,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,14,a,b,Learner 7271,10,10,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,8,a,b,Learner 5660,11,11,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,3,a,b,Learner 5496,15,15,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,5,a,b,Learner 5676,16,16,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,30,a,b,Learner 5402,19,19,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,16,a,b,Learner 4967,21,21,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,1,a,b,Learner 6114,21,21,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,4,a,b,Learner 678,21,21,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,18,a,b,Learner 5715,22,22,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,21,a,b,Learner 1021,25,25,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,15,a,b,Learner 4239,27,27,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,39,a,b,Learner 1370,35,35,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,23,a,b,Learner 1216,36,36,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,9,a,b,Learner 1027,40,40,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,27,a,b,Learner 218,42,42,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,11,a,b,Learner 2608,44,44,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,34,a,b,Learner 2847,46,46,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,22,a,b,Learner 7437,46,46,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,28,a,b,Learner 7736,46,46,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,32,a,b,Learner 5422,51,51,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,33,a,b,Learner 8066,52,52,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,37,a,b,Learner 1155,53,53,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,38,a,b,Learner 2550,53,53,4/18/25,Midline
4/18/25,Ta 342,,Port Elizabeth,School 147,24,a,b,Learner 3664,55,55,4/18/25,Midline
